SCENARIO,CASE,SubWS,CASE2,TER.AREA,TA,NP,PD,TE,ED,LSI,AREA_AM,PARA_AM,PAFRAC,NDCA,DCAD,CWED,TECI,ECON_AM,CONTAG,CONNECT,COHESION,DIVISION,RPR,SHDI,AI,CA.DEV,PLAND.DEV,NP.DEV,CWED.DEV,TECI.DEV,CA.FOR,PLAND.FOR,NP.FOR,CWED.FOR,TECI.FOR,CA.LOAG,PLAND.LOAG,NP.LOAG,CWED.LOAG,TECI.LOAG,CA.HIAG,PLAND.HIAG,NP.HIAG,CWED.HIAG,TECI.HIAG,CA.WTR,PLAND.WTR,NP.WTR,CWED.WTR,TECI.WTR,POP_MIN,POP_MAX,POP_RANG,POP_MEAN,POP_STD,POP_SUM,MEAN_RI,AMP_MIN,AMP_MAX,AMP_RANG,AMP_MEAN,AMP_STD,AMP_SUM,P_AVL_TOT,P_AVL_HA,P_RET_TOT,P_RET_HA,P_EXP_TOT,P_EXP_HA,N_AVL_TOT,N_AVL_HA,N_RET_TOT,N_RET_HA,N_EXP_TOT,N_EXP_HA,P_VALUE,N_VALUE,GITTEST
SP,SP16Subwatershed15,15,SP1615,11880.8585,11983.7368,3086,25.7516,945959.4266,78.9369,23.5771,4983.8494,164.1209,1.3295,3086,25.7516,15.4194,17.8808,16.2881,54.1838,.228,98.9788,.5841,100,.8455,88.0177,8698.4629,72.5856,525,9.2693,14.7415,1867.8486,15.5865,998,10.6493,21.3389,1158.5436,9.6676,1204,9.091,21.3098,156.0034,1.3018,319,1.3304,19.2896,102.8784,.8585,40,.299,16.813,0,2.50443005562,2.50443005562,.522337395236,.645028836253,68681.0994248,7.80367036070408,0,49.5690155029,49.5690155029,5.01790530997,3.65718014518,659909.74522,10923.9626153,.919459028596292,5180.21433803,.436013469736215,5743.74827731,.483445558863444,69222.5412326,5.82639219485696,33541.8153514,2.82318111535458,35680.7258812,3.00321107950238,28229018.0095,15285562.0897,0
SP,SP16Subwatershed16,16,SP1616,15854.479,15904.4147,6590,41.435,2139660.7881,134.5325,43.826,171.4554,271.9993,1.3134,6590,41.435,29.0769,20.9066,20.9632,31.4838,.123,95.2316,.9892,100,1.2182,79.835,5656.3974,35.565,1747,12.9966,16.2726,5791.6246,36.4152,1332,20.46,24.7208,3817.8906,24.0052,2400,20.3056,22.7152,588.5664,3.7006,993,3.7074,20.3341,49.9357,.314,118,.3708,21.28,0,.378262341022,.378262341022,.0483032404973,.094528288201,8430.02644132,7.58850763784079,0,36.3696479797,36.3696479797,3.01665041681,2.41697294301,526517.1138,11866.4512616,.748460498865967,7001.65561842,.441620037998095,4864.79564318,.306840460867872,72842.2891195,4.59442969519844,43182.9339879,2.72370564733789,29659.3551315,1.87072404785424,38154765.3536,19679179.9065,0
SP,SP16Subwatershed17,17,SP1617,12889.3217,13024.4578,4268,32.7691,1330145.0737,102.1267,30.9505,3457.9772,209.2967,1.3306,4268,32.7691,20.6484,19.0124,17.652,46.167,.1634,98.7493,.7345,100,.9689,84.5868,8116.3662,62.3163,773,11.4787,15.1254,3175.1968,24.3787,1237,14.9547,21.9873,1513.7429,11.6223,1815,12.9808,22.7284,84.0158,.6451,351,1.0941,20.8327,135.1361,1.0376,92,.5104,16.8622,0,3.00587534904,3.00587534904,.345448546218,.509707534041,49373.2334682,7.70910410453257,0,33.4601287842,33.4601287842,4.11290498628,2.99942850336,587865.735499,11448.7474131,.888235058412733,5613.70159273,.435531188016667,5835.04582038,.452703870396842,70195.4931625,5.44601917744826,35574.8916576,2.7600282222454,34620.6015048,2.68599095519511,30591259.9403,16212068.714,0
SP,SP16Subwatershed18,18,SP1618,6773.571,6785.2348,2950,43.4768,952177.879,140.3309,30.1401,57.4741,284.3009,1.3226,2950,43.4768,30.8275,21.0533,22.1351,26.4032,.2784,93.4473,.9915,100,1.3233,79.1181,1687.5153,24.8704,701,10.9719,16.761,2046.3595,30.159,488,19.5518,28.3901,2320.9144,34.2054,1028,22.7844,21.1313,718.7818,10.5933,689,7.5807,18.5778,11.6638,.1719,44,.3135,23.3311,0,.32381093502,.32381093502,.0508372570626,.102336360962,3784.52876477,7.55874018022751,0,16.2472896576,16.2472896576,2.13994641903,1.63978043126,159344.690254,5756.60687706,.849862927111859,3876.63967152,.57231845233777,1879.96720554,.277544474774089,31896.306487,4.70893513731531,21299.7200927,3.14453337725404,10596.5863943,1.56440176006127,21125328.792,9706636.047,0
SP,SP16Subwatershed19,19,SP1619,12351.1466,12400.0799,4929,39.7497,1588422.1536,128.0977,36.9072,374.2089,259.6085,1.3348,4929,39.7497,26.808,20.2152,19.8719,32.0327,.1644,96.2959,.9698,100,1.2229,80.826,5319.6051,42.8998,1162,12.8786,16.0682,3769.4129,30.3983,1123,18.14,24.2469,2669.1883,21.5256,1850,17.9107,21.8396,592.9403,4.7817,722,4.0983,19.8951,48.9333,.3946,72,.3853,18.9306,0,2.05637979507,2.05637979507,.20037938499,.314471078818,27266.4244331,7.54590610521205,0,26.1000289917,26.1000289917,3.34002715553,2.54750870256,454510.895325,9921.62196214,.80329561970708,6034.15098775,.488549863682292,3887.47097439,.314745756024789,60495.2554792,4.89794651771035,36352.0265126,2.94321067427052,24143.2289665,1.95473584343173,32882453.4643,16566221.9688,0
SP,SP16Subwatershed2,2,SP162,6365.0645,6379.7354,2430,38.0894,760703.882,119.2375,25.2009,630.6537,243.8691,1.3214,2430,38.0894,24.1396,19.0983,18.3463,39.9882,.274,97.5062,.9011,100,1.0601,82.1499,3754.013,58.8428,391,14.3126,15.7956,1569.8749,24.6072,761,17.0315,21.6472,772.089,12.1022,995,12.639,21.9199,269.0876,4.2178,241,3.6327,23.7106,14.6709,.23,42,.334,20.8846,0,1.1412422657,1.1412422657,.143364700584,.200300235833,10036.1024997,7.7884017736995,0,38.5548706055,38.5548706055,4.04604174436,3.04829436061,283271.474606,5872.8057907,.922662416178187,3116.37869336,.489606773562153,2756.42709734,.433055642616033,35232.6544712,5.53531774441563,18839.9747906,2.9599032013894,16392.6796806,2.57541454302623,16982368.7822,8585689.27814,0
SP,SP16Subwatershed20,20,SP1620,3934.0729,3934.802,178,4.5237,47181.7527,11.9909,4.0998,3787.3636,38.067,1.3111,178,4.5237,1.9426,7.4233,7.44,93.8072,1.6687,99.7691,.0375,100,.1023,97.6456,3860.8097,98.1195,6,1.901,7.3227,62.6929,1.5933,122,1.5572,16.084,10.3881,.264,45,.3623,16.514,.1822,.0046,2,.0166,27,.729,.0185,3,.0332,19.6818,0,4.16670179367,4.16670179367,1.01750585523,.832746430525,43945.0603816,7.93056691883034,0,39.3383522034,39.3383522034,5.99849899334,3.67936782481,259021.185031,4385.32966074,1.11470472769836,1838.44362958,.4673130560392,2546.88603116,.64739167165916,27315.8348197,6.94339823232559,11731.9881509,2.98214813225754,15583.8466688,3.96125010006805,10018399.8079,5346461.76534,0
SP,SP16Subwatershed21,21,SP1621,9981.5723,9995.3319,4261,42.6299,1370715.9474,137.1356,35.5256,119.7445,277.6416,1.3226,4261,42.6299,30.4754,21.4213,21.7311,26.3865,.185,94.5831,.988,100,1.332,79.522,3265.1357,32.6666,879,11.413,16.7808,2545.2604,25.4645,813,19.4758,28.2494,3034.5022,30.3592,1613,21.683,21.3603,1136.674,11.372,886,7.745,20.4244,13.7596,.1377,70,.304,24.1995,0,2.21744060516,2.21744060516,.103920131563,.276442922984,11399.2070714,7.58897459314802,0,28.7464408875,28.7464408875,2.54200046347,2.04403902913,278832.030838,9480.06611462,.949756794790736,6036.75423335,.604789912041212,3443.31188128,.344966882750526,51942.8848503,5.20387803535722,32804.4507107,3.28650133713904,19138.4341396,1.91737669821818,32896639.5697,14949532.7818,0
SP,SP16Subwatershed22,22,SP1622,3835.8418,3842.3117,712,18.5305,201948.7687,52.5592,9.6071,3012.6431,113.7761,1.335,712,18.5305,8.9648,14.4497,13.9326,75.4702,.5445,99.4142,.2159,100,.4137,92.0005,3422.9615,89.086,64,7.7417,13.5655,325.5841,8.4737,401,6.855,17.1355,82.4667,2.1463,201,2.7181,19.0093,4.8295,.1257,28,.2688,21.9295,6.4698,.1684,18,.2028,17.2067,0,5.87693929672,5.87693929672,.695079411143,.621170319957,29318.449562,8.02520917126097,0,31.1532096863,31.1532096863,5.41637049676,3.34314758538,228386.678366,5716.73065767,1.49034578476881,2288.79432901,.596686320329999,3427.93632867,.893659464441417,30821.3659231,8.03509829917907,12743.1885011,3.32213609568048,18078.177422,4.71296220349859,12472537.2576,5807282.55208,0
SP,SP16Subwatershed23,23,SP1623,12068.6639,12087.6176,1134,9.3815,322725.6033,26.6989,9.7058,10099.6428,61.4241,1.3261,1134,9.3815,4.7942,13.5661,12.1913,82.6176,.3613,99.6576,.1645,100,.3257,95.7011,11106.5825,91.884,156,3.6802,11.8461,804.2556,6.6535,623,3.9361,17.9839,155.9122,1.2899,297,1.647,22.4939,1.9136,.0158,16,.0431,23.3243,18.9537,.1568,42,.1732,17.9637,0,5.87693929672,5.87693929672,1.29844668892,.99095112268,165866.176936,7.90941782428843,0,42.5419235229,42.5419235229,5.70547183496,3.73992148196,756905.010041,13128.2633835,1.08779757993758,5467.46492314,.453029843936577,7660.79846039,.634767736003486,81432.9574815,6.74747081833143,34909.6195331,2.89258362171309,46523.3379484,3.85488719661834,29794359.0188,15908893.1625,0
SP,SP16Subwatershed24,24,SP1624,7996.1744,8046.2923,785,9.756,205903.2214,25.5898,7.2958,6859.6555,57.9626,1.3274,785,9.756,4.777,14.6662,12.3832,83.2857,.6223,99.5319,.1475,100,.311,96.0439,7497.2735,93.1767,58,3.3249,12.1405,357.1128,4.4382,367,3.1577,18.5233,132.858,1.6512,266,2.1969,21.6881,8.9301,.111,46,.2459,24.0956,50.1179,.6229,48,.5905,24.8265,0,16.678609848,16.678609848,.859101369594,1.0193037225,75860.3691378,7.87972010842926,0,76.662147522,76.662147522,5.81343152737,3.93923439736,513331.817298,9661.03448846,1.20820707568109,4039.89400961,.505228351398889,5621.14047885,.702978724282202,56853.5556704,7.11009450599277,24262.5578062,3.03427071403045,32590.9978642,4.07582379196232,22014965.6582,11056850.3797,0
SP,SP16Subwatershed25,25,SP1625,11129.4544,11153.7844,2753,24.6822,985926.5671,88.3939,24.7564,2347.6203,181.1776,1.325,2753,24.6822,17.2612,18.4019,17.2347,51.3325,.2212,98.5856,.7895,100,.8855,86.7324,7250.7845,65.0074,462,10.7384,15.1871,2848.337,25.537,934,13.1286,20.6142,957.8898,8.588,1131,9.3719,22.6036,72.4431,.6495,171,.8483,21.5571,24.33,.2181,55,.2459,17.7441,0,3.03191924095,3.03191924095,.409089400309,.646412164498,50078.2698494,7.73022902584627,0,43.0771141052,43.0771141052,4.43961332647,3.09901600839,543421.989999,8227.35462909,.739241505773185,4239.2834132,.380906669890305,3988.07121589,.35833483588288,55934.9433405,5.02584774870006,29447.3555899,2.64589390742281,26487.5877506,2.37995384127725,23101516.6574,13419648.8035,0
SP,SP16Subwatershed26,26,SP1626,9364.7576,9381.6154,2239,23.8658,653148.8054,69.6201,18.5202,6533.7977,145.3794,1.3369,2239,23.8658,12.7349,16.6436,15.3174,67.3935,.1855,99.5179,.3036,100,.5537,89.4148,7890.8357,84.1096,124,9.4481,14.5942,1014.7508,10.8164,1052,9.1024,18.9554,439.8529,4.6885,901,6.0916,20.8225,19.3182,.2059,88,.4005,21.9155,16.8578,.1797,74,.2898,18.8452,0,2.75340199471,2.75340199471,.655952865105,.584962304119,67515.2605467,7.77943210100586,0,99.7435531616,99.7435531616,5.07188365641,3.53990705897,522175.781845,10684.2041962,1.14089490113444,4600.25271123,.491230302771532,6083.95148499,.649664598365045,62494.2499317,6.67334410574599,27678.9012964,2.95564524771042,34815.3486353,3.71769885803558,25068579.8231,12613734.8235,0
SP,SP16Subwatershed27,27,SP1627,4697.2318,4727.8494,1454,30.7539,433601.2127,91.7121,17.5669,1678.2725,192.1205,1.3332,1454,30.7539,17.8083,17.4093,16.4012,51.5921,.4478,98.59,.645,100,.8616,86.1204,3391.2505,71.7292,186,11.2726,14.6346,649.8925,13.746,421,10.1916,21.0861,593.3959,12.5511,607,11.3111,20.5659,62.6929,1.326,131,1.4158,20.5315,30.6175,.6476,109,1.0714,22.0223,0,3.17616224289,3.17616224289,.468535962895,.63827013725,24307.177219,7.96631993493636,0,49.5275611877,49.5275611877,5.04396062093,3.45807731384,261700.852856,5064.88077854,1.07826928586748,2518.27388934,.536118717696666,2546.6068892,.542150568170811,29230.7015495,6.22296339505749,14707.7763368,3.13115829983098,14522.9252127,3.09180509522651,13723061.3129,6702577.84328,0
SP,SP16Subwatershed28,28,SP1628,12487.5585,12515.5333,4372,34.9326,1450589.855,115.9032,33.8416,961.1623,235.4773,1.3317,4372,34.9326,23.4299,19.3428,18.3845,41.9517,.1577,97.6102,.9232,100,1.0255,82.615,7240.9432,57.8557,793,13.4098,15.6516,3168.4537,25.3162,1307,16.179,22.3344,1895.6413,15.1463,1809,14.9849,22.1396,182.5203,1.4584,356,1.6713,21.113,27.9749,.2235,107,.336,19.0822,0,3.47084569931,3.47084569931,.369491559375,.618481130309,50736.363984,7.72703631095105,0,36.2964019775,36.2964019775,4.10373493368,2.93350528258,563635.681937,12656.6829581,1.01354343670142,6684.91986411,.535326410211412,5971.76309399,.478217026490006,72575.8006386,5.81184870033642,38983.1936629,3.12176264582865,33592.6069757,2.69008605450777,36428748.1023,17765288.5197,0
SP,SP16Subwatershed29,29,SP1629,13853.1344,13897.8762,6118,44.0211,1831515.3426,131.7838,40.126,259.3046,266.8127,1.3286,6118,44.0211,29.2551,21.4621,21.1852,30.8249,.1318,96.0781,.9813,100,1.2406,80.258,5255.5453,37.8155,1240,13.0923,16.3787,5141.7321,36.9965,1552,21.4618,24.4252,2584.3523,18.5953,2472,18.3012,23.7294,871.5047,6.2708,656,4.6823,24.5082,44.7416,.3219,198,.7058,25.3883,0,3.88731503487,3.88731503487,.382026536333,.736487216221,58266.6873215,7.78708062343228,0,46.3210678101,46.3210678101,2.9305397425,2.3809240225,446957.129906,11221.5961037,.810040224810062,6353.81411563,.458655343416722,4867.78198805,.351384881391896,66764.8681023,4.81947739583758,38732.0604893,2.79590592070629,28032.807613,2.02357147513129,34624423.1213,17650842.9634,0
SP,SP16Subwatershed3,3,SP163,8950.6926,9150.7997,4377,47.8319,1249154.2596,136.5077,33.7981,350.3549,276.5252,1.3136,4377,47.8319,32.0602,22.6777,22.0883,23.0771,.1797,94.7028,.9617,100,1.4025,79.6539,3579.8761,39.1209,761,12.6209,17.9149,2004.2604,21.9026,1067,19.9286,28.088,1922.4316,21.0083,1641,17.754,21.7928,1444.1245,15.7814,762,12.0761,25.6249,200.1071,2.1868,146,1.4379,22.0141,0,1.99001765251,1.99001765251,.199646093982,.331380802608,20043.6692514,7.78088649971792,0,28.2864246368,28.2864246368,2.67800180566,2.23264124022,268930.297328,9934.77136446,1.10994442647489,5433.10767692,.607004163780577,4501.66368754,.502940262694308,52786.9352845,5.89752521324439,28749.1417334,3.21194604911356,24037.7935511,2.68557916413083,29607132.9199,13101461.1579,0
SP,SP16Subwatershed30,30,SP1630,5765.1988,5836.184,2798,47.9423,789864.1975,135.3392,27.1391,226.4254,275.4368,1.3344,2798,47.9423,28.9881,20.3658,19.7338,33.6627,.2969,95.6343,.9612,100,1.1641,79.7998,2371.3968,40.6327,666,13.1661,15.5459,2320.2766,39.7567,702,22.304,23.0179,948.0484,16.2443,1041,18.2733,24.0988,125.477,2.15,264,2.6133,22.4951,70.9852,1.2163,125,1.1539,18.0202,0,3.1048977375,3.1048977375,.423025876216,.704896172194,27090.154087,7.6607940289683,0,26.5199680328,26.5199680328,2.96425137745,2.35884986037,189851.407972,4447.45384983,.77143113431405,2465.21503198,.427602779626611,1982.23881785,.343828354687439,27288.5078994,4.73331603055909,15823.6494827,2.74468410052052,11464.8584166,1.98863193002122,13433922.8059,7211099.76073,0
SP,SP16Subwatershed31,31,SP1631,4861.0719,4876.2895,772,15.8317,226369.7782,46.4225,9.8477,3979.7001,102.4527,1.3486,772,15.8317,7.956,14.0937,13.4596,78.0024,.4236,99.5192,.1839,100,.3723,92.7847,4413.2912,90.5051,44,6.7621,13.0849,369.05,7.5683,477,6.4498,17.1871,76.5437,1.5697,213,2.2553,20.2851,2.187,.0448,15,.0894,19,15.2176,.3121,23,.2832,17.0672,0,3.46262168884,3.46262168884,.916463890201,.63336233143,49072.9754647,7.81518598759584,0,36.2104606628,36.2104606628,5.47831723157,3.46062945473,293161.190013,4972.12801404,1.02284601345642,1984.49646685,.408242566181751,2987.63154719,.614603447274664,31426.0158301,6.46483254652127,12883.5032821,2.6503420535911,18542.512548,3.81449049293017,10814298.955,5871226.32716,0
SP,SP16Subwatershed32,32,SP1632,13205.6113,13207.8894,519,3.9295,146707.1772,11.1075,5.2238,12554.7963,29.2179,1.3093,519,3.9295,1.8844,10.357,9.6836,92.9898,.7096,99.8007,.0494,100,.125,98.0854,12891.5998,97.6053,40,1.7061,9.7759,266.5361,2.018,280,1.4381,16.6378,44.5594,.3374,153,.4977,18.7716,2.916,.0221,28,.0737,26.8667,2.2781,.0172,18,.0372,18.9302,0,7.95206594467,7.95206594467,1.24268288773,1.06113324585,179557.735815,7.95693214173214,0,88.0827560425,88.0827560425,6.56539461472,4.60967233323,951621.12243,13672.3240523,1.03534200285753,5787.16752555,.438235488996257,7885.15652678,.597106513863542,87717.8204539,6.64246572620989,37424.0942365,2.83395394475226,50293.7262174,3.80851178145763,31536543.788,17054781.0282,0
SP,SP16Subwatershed33,33,SP1633,4004.238,4008.4297,1024,25.5462,320220.1103,79.8867,14.375,1656.2894,169.3676,1.3276,1024,25.5462,15.2398,16.7591,15.5463,58.3482,.5194,98.6853,.5868,100,.7394,87.8629,3065.8487,76.485,132,10.2719,14.1287,528.2427,13.1783,341,9.4195,20.7705,380.0759,9.4819,465,9.3743,20.4198,30.0707,.7502,59,.9008,20.7674,4.1917,.1046,27,.2452,22.9296,0,4.93457889557,4.93457889557,.842336372938,.962882428966,37048.4806909,7.9169175277157,0,28.622833252,28.622833252,5.1902854688,3.35394647822,228315.467487,4556.59019477,1.13794189925024,2088.42284389,.5215531254361,2468.16735088,.616388773814144,26420.7009021,6.59818444910118,12307.0082307,3.07349568899251,14113.6926713,3.52468876008369,11380634.5114,5608507.96176,0
SP,SP16Subwatershed34,34,SP1634,10747.0094,10761.7713,1960,18.2126,610162.9987,56.6973,16.1781,7305.1937,118.5613,1.3311,1960,18.2126,10.3646,16.5988,15.3062,70.1103,.2093,99.492,.3212,100,.5281,91.4255,9173.125,85.2381,134,7.6502,14.5584,1063.1374,9.8788,892,7.4771,19.0185,484.4123,4.5012,808,5.007,20.713,26.3347,.2447,84,.3227,20.1825,14.762,.1372,42,.1669,18.0333,0,12.9968004227,12.9968004227,1.13408332512,1.26961814803,133954.520114,7.91580283919699,0,52.230255127,52.230255127,5.50374763069,3.59112054912,649998.098932,12650.7723995,1.17714351301303,5599.29701216,.521009780838193,7051.47538733,.656133732173901,73884.5333599,6.87489241052492,33342.6869837,3.10250840421708,40541.8463763,3.77238400631714,30512763.7357,15194815.9868,0
SP,SP16Subwatershed35,35,SP1635,7270.1939,7289.2386,2047,28.0825,642040.1137,88.0805,19.9753,2897.8633,180.4929,1.3269,2047,28.0825,17.6105,18.8061,17.8262,50.8994,.2897,98.9803,.6024,100,.8929,86.8821,4938.618,67.7522,263,10.4378,15.4118,1457.5197,19.9955,645,11.8518,21.8564,791.7717,10.8622,867,10.8033,21.8411,82.2845,1.1288,194,1.4575,21.1001,19.0448,.2613,78,.4503,20.75,0,3.47084569931,3.47084569931,.552641500519,.895638601101,44225.6887206,7.77517273925646,0,48.1257743835,48.1257743835,4.59675061243,3.30504780657,367707.87174,6704.64443708,.922209851525418,3436.55150397,.472690488209675,3268.0929331,.449519363314368,41255.7225135,5.67463854210271,21117.4529308,2.9046615841704,20138.2695827,2.7699769579323,18727115.9002,9623573.87544,0
SP,SP16Subwatershed36,36,SP1636,7508.1171,7544.4754,2115,28.0338,623565.8766,82.652,19.4245,3886.0138,171.0016,1.3316,2115,28.0338,15.9194,17.7803,16.567,55.9884,.2639,99.1567,.4849,100,.7839,87.5818,5715.7188,75.7603,198,10.5285,15.3415,952.2401,12.6217,784,9.8907,20.6375,733.9994,9.729,875,9.156,20.4097,106.1588,1.4071,204,1.6581,22.0191,36.3583,.4819,54,.3834,18.642,0,5.1205997467,5.1205997467,.871335592862,.873308372348,72142.230411,7.77547635702383,0,43.2927284241,43.2927284241,4.81358738691,3.35525956443,398536.154112,8884.84149378,1.18336480044777,4015.62044837,.534837216160361,4869.22104541,.648527584287411,50622.7172991,6.74239847685647,23507.885805,3.13099615947652,27114.8314941,3.61140231737995,21882689.5104,10712933.8203,0
SP,SP16Subwatershed37,37,SP1637,11881.0407,12336.1113,4996,40.499,1654530.9434,134.1209,38.4327,82.635,270.9728,1.3331,4996,40.499,28.8017,20.8052,20.4893,26.8406,.1706,93.7069,.9933,100,1.3371,79.9965,4627.887,37.515,1174,12.4564,16.2624,3488.9349,28.2823,1195,19.2014,25.249,3205.1764,25.9821,1753,20.7697,22.3574,559.0424,4.5318,734,3.9828,20.2694,455.0705,3.6889,140,.9001,15.5737,0,1.67593991756,1.67593991756,.098701577971,.177636638227,13363.0092383,7.55044247102645,0,29.0872135162,29.0872135162,2.84255917815,2.2668004607,384819.976419,9652.30136308,.812412111598944,6212.68089523,.522907130116135,3439.62046786,.289504981483651,55716.6051841,4.68953912295747,35364.1044405,2.9765157222717,20352.5007437,1.71302340069418,33855332.8945,16116009.4798,0
SP,SP16Subwatershed4,4,SP164,10087.0021,10119.4421,4779,47.2259,1438998.1768,142.2013,37.0922,68.3334,287.9823,1.3133,4779,47.2259,35.0932,23.7753,24.6146,22.5857,.1541,93.1899,.9932,100,1.3942,78.7455,2827.8342,27.9446,1045,12.8507,18.9143,2799.4037,27.6636,981,22.5699,30.1653,1991.0475,19.6755,1818,16.6425,21.1456,2468.7167,24.3958,829,17.1108,26.6643,32.44,.3206,106,.6149,26.2265,0,.85119843483,.85119843483,.0960516206812,.206405251748,10667.5890445,7.79979787997714,0,27,27,2.12201687059,1.73016953113,235654.217513,10757.9147686,1.06651259333038,6364.84191425,.630994407570313,4393.07285438,.435518185763043,55907.8331075,5.54256185864183,32861.7763612,3.25783379793289,23046.0567463,2.28472806070894,34684517.9177,14975657.0325,0
SP,SP16Subwatershed5,5,SP165,10923.2421,10948.0276,4463,40.7653,1358550.7226,124.0909,33.6268,706.7925,251.4464,1.3186,4463,40.7653,27.7865,21.5914,21.3036,30.7249,.1623,97.0702,.9354,100,1.2622,81.4756,4598.1807,42.0001,814,12.1979,16.9096,3572.3129,32.6297,1045,19.6521,25.278,1581.8121,14.4484,1864,14.6849,22.0918,1170.9364,10.6954,663,8.3944,25.0615,24.7856,.2264,77,.3617,22.619,0,3.41662931442,3.41662931442,.209185994569,.45995695659,25131.3962015,7.88297476534729,0,33.0213470459,33.0213470459,3.29435895799,2.64636548623,395800.757008,10195.5421448,.933380588973671,5662.86583004,.518423539293339,4532.67631476,.414957049680333,59098.3749013,5.41033278950212,33122.4330616,3.03228956736206,25975.9418397,2.37804322214006,30859175.1365,15094442.618,0
SP,SP16Subwatershed6,6,SP166,10336.9537,10410.5815,4994,47.9704,1492368.1952,143.3511,38.0798,72.7072,290.7384,1.3293,4994,47.9704,34.636,23.1673,24.5636,23.9564,.1665,93.3513,.993,100,1.3625,78.528,2064.8575,19.8342,1133,10.1573,17.6508,3820.7154,36.7003,968,24.6024,29.1251,2916.4973,28.0147,1821,21.8356,22.6155,1534.8835,14.7435,917,11.5187,24.2936,73.6278,.7072,155,.7141,15.0177,0,1.00429785252,1.00429785252,.0515928890468,.170972817477,5893.0945656,7.83564377863909,0,27.8147754669,27.8147754669,1.59539161292,1.4041226762,182268.705602,7887.59146098,.76304796266815,4954.46518567,.479296447431123,2933.12627531,.283751515237028,44494.0743947,4.30437009645308,28143.7029091,2.7226302570263,16350.3714856,1.58173983942677,26998822.4091,12825552.6347,0
SP,SP16Subwatershed7,7,SP167,5676.0801,5684.3723,2746,48.3079,823190.2723,144.8164,28.439,105.2459,293.6581,1.3289,2746,48.3079,36.1145,23.913,25.3528,28.7449,.3154,94.5471,.9815,100,1.2575,78.4477,851.8221,14.9853,780,8.989,16.6604,2376.3175,41.8044,531,27.9582,29.3431,1866.2084,32.8305,1055,27.136,24.3144,581.7321,10.2339,346,7.3882,23.3431,8.2922,.1459,34,.2921,25.0045,0,1.00429785252,1.00429785252,.0464960301811,.177059287598,2900.4223627,7.8010345445499,0,12.9432344437,12.9432344437,1.23329138761,1.17302462533,76933.9500504,3665.07702444,.645705655993121,2540.79856946,.447632613475627,1124.27845499,.198073042519256,21011.5058068,3.70176344178089,14503.2236079,2.55514780489091,6508.28219895,1.14661563689878,13845807.1221,6609359.76891,0
